ID|Reference|Date|Amount|Account|Status
7035|REF007035|2025-06-30 16:06:34.340316|99329.87|ACC02000|FAILED
7036|REF007036|2025-07-16 06:49:08.771213|80721.86|ACC08187|FAILED
7037|REF007037|2025-07-19 03:14:22.972033|13650.07|ACC09439|SUCCESS
7038|REF007038|2025-07-04 12:58:28.982648|90923.58|ACC08727|FAILED
7039|REF007039|2025-07-14 07:54:30.921758|2772.96|ACC05229|FAILED
7040|REF007040|2025-07-06 09:53:04.76521|40294.39|ACC07864|SUCCESS
7041|REF007041|2025-07-04 19:33:39.497512|5878.87|ACC03210|FAILED
7042|REF007042|2025-07-21 03:37:36.124807|58389.83|ACC08091|SUCCESS
7043|REF007043|2025-07-17 01:42:33.0281|45542.79|ACC02784|SUCCESS
7044|REF007044|2025-07-16 03:59:51.110762|45719.64|ACC06198|SUCCESS
7045|REF007045|2025-07-02 08:06:19.569509|80558.49|ACC08123|FAILED
7046|REF007046|2025-06-28 02:52:39.48753|1038.13|ACC09069|SUCCESS
7047|REF007047|2025-07-25 17:46:03.597529|71264.41|ACC08118|SUCCESS
7048|REF007048|2025-06-27 17:20:02.27876|60247.52|ACC04431|SUCCESS
7049|REF007049|2025-07-14 06:32:13.957981|45935.01|ACC05746|FAILED
7050|REF007050|2025-07-17 09:34:19.829218|40100.41|ACC03353|FAILED
7051|REF007051|2025-06-28 12:21:55.37109|81551.79|ACC03541|FAILED
7052|REF007052|2025-07-15 06:51:53.705467|60723.57|ACC04506|FAILED
7053|REF007053|2025-07-17 16:01:11.415681|6961.68|ACC01660|FAILED
7054|REF007054|2025-07-03 08:15:31.536058|88120.79|ACC03497|SUCCESS
7055|REF007055|2025-07-23 11:33:48.201658|19244.62|ACC05110|SUCCESS
7056|REF007056|2025-07-17 05:54:50.052233|53184.99|ACC01576|FAILED
7057|REF007057|2025-07-05 08:56:13.199068|92487.51|ACC07961|SUCCESS
7058|REF007058|2025-06-27 21:46:17.481381|91860.61|ACC05905|SUCCESS
7059|REF007059|2025-07-20 08:23:03.314655|63098.45|ACC07450|FAILED
7060|REF007060|2025-07-06 07:37:57.096598|9855.79|ACC04031|SUCCESS
7061|REF007061|2025-07-18 18:49:15.512162|24553.75|ACC01048|SUCCESS
7062|REF007062|2025-07-25 10:10:25.379939|65268.86|ACC09850|SUCCESS
7063|REF007063|2025-07-13 19:10:46.084125|9053.80|ACC05694|FAILED
7064|REF007064|2025-07-13 07:01:31.089045|55270.17|ACC05450|FAILED
7065|REF007065|2025-07-07 23:33:08.770216|50988.82|ACC03133|FAILED
7066|REF007066|2025-06-30 02:48:41.954538|32030.67|ACC01608|FAILED
7067|REF007067|2025-07-01 00:27:52.118035|26127.19|ACC08576|SUCCESS
7068|REF007068|2025-07-12 06:34:30.086376|54609.62|ACC05114|SUCCESS
7069|REF007069|2025-07-02 14:19:18.659692|31097.83|ACC04850|SUCCESS
7070|REF007070|2025-07-09 13:30:50.582231|44174.09|ACC01494|FAILED
7071|REF007071|2025-07-02 11:33:41.751183|33284.62|ACC01850|FAILED
7072|REF007072|2025-07-15 00:54:09.374159|8942.51|ACC09562|FAILED
7073|REF007073|2025-07-14 04:31:45.487957|75434.65|ACC09300|FAILED
7074|REF007074|2025-06-30 04:51:19.068417|38868.54|ACC09313|SUCCESS
7075|REF007075|2025-07-09 09:06:52.145125|62417.53|ACC03595|FAILED
7076|REF007076|2025-07-03 18:31:43.338791|3938.00|ACC07096|FAILED
7077|REF007077|2025-06-27 18:21:41.223291|28810.31|ACC09913|FAILED
7078|REF007078|2025-07-03 03:18:33.517382|91628.16|ACC06803|FAILED
7079|REF007079|2025-07-09 05:18:28.025402|16453.46|ACC03151|SUCCESS
7080|REF007080|2025-06-29 05:58:21.556924|4129.48|ACC07175|SUCCESS
7081|REF007081|2025-07-23 13:41:59.776198|49532.37|ACC08393|SUCCESS
7082|REF007082|2025-07-14 16:55:17.73093|55111.04|ACC05819|SUCCESS
7083|REF007083|2025-07-23 18:40:39.703486|43540.96|ACC01323|FAILED
7084|REF007084|2025-07-09 23:29:07.227595|92069.75|ACC02825|FAILED
7085|REF007085|2025-07-20 16:36:36.330486|8426.48|ACC02382|SUCCESS
7086|REF007086|2025-07-04 13:56:34.350942|28078.18|ACC05490|FAILED
7087|REF007087|2025-07-11 10:57:26.605419|68943.05|ACC01688|SUCCESS
7088|REF007088|2025-07-14 09:33:36.09782|54187.88|ACC05534|FAILED
7089|REF007089|2025-07-19 21:11:44.928875|48881.83|ACC01738|FAILED
7090|REF007090|2025-07-18 23:06:02.0306|61063.76|ACC04985|FAILED
7091|REF007091|2025-07-13 02:00:19.542871|86836.73|ACC09366|SUCCESS
7092|REF007092|2025-07-25 12:08:58.507454|90295.29|ACC01901|SUCCESS
7093|REF007093|2025-07-24 15:49:00.579651|76606.30|ACC07466|SUCCESS
7094|REF007094|2025-07-14 13:02:43.951661|95730.10|ACC06353|SUCCESS
7095|REF007095|2025-06-29 16:45:20.471037|75663.62|ACC09678|FAILED
7096|REF007096|2025-06-28 03:45:15.222849|92701.43|ACC04772|FAILED
7097|REF007097|2025-06-27 00:44:35.714311|47970.59|ACC05908|FAILED
7098|REF007098|2025-06-27 20:24:25.026573|54233.89|ACC07760|SUCCESS
7099|REF007099|2025-07-07 05:42:18.178931|52600.36|ACC07602|SUCCESS
7100|REF007100|2025-07-22 01:50:09.500311|25884.03|ACC01970|FAILED
7101|REF007101|2025-07-21 19:11:25.765518|46457.18|ACC05383|SUCCESS
7102|REF007102|2025-07-24 22:11:56.647206|68773.90|ACC08220|SUCCESS
7103|REF007103|2025-07-26 22:36:06.308023|72930.57|ACC04398|SUCCESS
7104|REF007104|2025-07-10 02:45:28.263872|86409.53|ACC06567|FAILED
7105|REF007105|2025-07-22 13:32:50.005551|91895.09|ACC06004|FAILED
7106|REF007106|2025-07-12 02:25:26.43275|356.88|ACC03166|FAILED
7107|REF007107|2025-07-02 02:30:31.76187|93589.32|ACC05030|SUCCESS
7108|REF007108|2025-07-21 09:54:46.234937|1689.20|ACC02009|FAILED
7109|REF007109|2025-07-20 23:55:52.642395|85704.36|ACC05626|SUCCESS
7110|REF007110|2025-07-07 22:22:44.75174|96929.84|ACC06710|SUCCESS
7111|REF007111|2025-07-11 20:58:25.120398|75528.16|ACC05798|FAILED
7112|REF007112|2025-07-05 02:19:08.638671|2641.12|ACC09748|SUCCESS
7113|REF007113|2025-07-23 06:06:38.67462|91698.23|ACC07808|FAILED
7114|REF007114|2025-07-05 10:21:17.390888|16923.72|ACC06751|FAILED
7115|REF007115|2025-07-16 05:55:05.989114|75752.59|ACC08081|SUCCESS
7116|REF007116|2025-07-05 08:47:37.322892|69060.50|ACC06971|FAILED
7117|REF007117|2025-06-27 20:54:07.874737|60399.89|ACC02083|SUCCESS
7118|REF007118|2025-07-09 09:56:49.666175|13166.06|ACC09318|SUCCESS
7119|REF007119|2025-07-07 08:07:41.399908|74073.98|ACC02583|FAILED
7120|REF007120|2025-07-20 10:20:17.944011|66237.55|ACC02748|FAILED
7121|REF007121|2025-07-02 03:58:30.483878|6964.73|ACC04944|SUCCESS
7122|REF007122|2025-07-18 09:52:28.94617|90253.26|ACC07492|FAILED
7123|REF007123|2025-07-01 01:11:11.308565|59188.11|ACC01374|SUCCESS
7124|REF007124|2025-07-02 07:25:34.453515|22627.08|ACC04289|SUCCESS
7125|REF007125|2025-07-04 06:28:59.026911|53956.86|ACC09807|SUCCESS
7126|REF007126|2025-07-12 00:46:11.541887|87573.98|ACC07188|SUCCESS
7127|REF007127|2025-07-17 17:47:36.165935|84856.63|ACC09903|SUCCESS
7128|REF007128|2025-07-12 01:24:39.728914|78919.18|ACC07285|FAILED
7129|REF007129|2025-07-09 02:25:42.479583|11152.48|ACC05429|FAILED
7130|REF007130|2025-07-20 09:49:42.397001|87789.42|ACC05144|FAILED
7131|REF007131|2025-07-08 01:59:39.081948|30270.92|ACC03297|SUCCESS
7132|REF007132|2025-07-12 11:05:45.952036|85585.26|ACC03780|FAILED
7133|REF007133|2025-07-03 18:21:26.867833|23278.39|ACC03084|SUCCESS
7134|REF007134|2025-07-06 09:50:06.021883|20511.90|ACC06534|SUCCESS
7135|REF007135|2025-07-09 07:25:50.106974|28106.33|ACC07216|FAILED
7136|REF007136|2025-07-10 21:49:02.959052|90178.48|ACC02869|FAILED
7137|REF007137|2025-07-23 14:40:24.30302|84078.87|ACC06258|SUCCESS
7138|REF007138|2025-07-10 02:39:38.303681|12351.77|ACC09415|SUCCESS
7139|REF007139|2025-07-01 19:04:36.895169|71137.40|ACC05122|SUCCESS
7140|REF007140|2025-07-21 11:59:19.272766|99511.50|ACC06618|SUCCESS
7141|REF007141|2025-07-11 00:08:13.543131|87517.65|ACC01519|SUCCESS
7142|REF007142|2025-06-30 23:44:39.750439|93147.75|ACC08059|SUCCESS
7143|REF007143|2025-06-27 05:47:15.350317|49021.43|ACC03484|FAILED
7144|REF007144|2025-07-20 19:30:26.609571|29873.25|ACC08569|SUCCESS
7145|REF007145|2025-07-14 21:38:51.284008|78800.33|ACC01768|FAILED
7146|REF007146|2025-07-05 16:32:13.593229|9032.11|ACC07329|FAILED
7147|REF007147|2025-07-18 00:00:10.878054|51925.91|ACC01108|FAILED
7148|REF007148|2025-07-17 18:10:25.935155|6377.36|ACC05672|FAILED
7149|REF007149|2025-07-02 23:38:10.36381|87633.67|ACC07359|FAILED
7150|REF007150|2025-07-11 07:04:35.147773|38449.20|ACC08232|FAILED
7151|REF007151|2025-07-25 23:43:10.722517|37690.69|ACC03375|FAILED
7152|REF007152|2025-07-13 10:58:46.143103|24847.28|ACC05444|FAILED
7153|REF007153|2025-07-07 17:32:08.972503|9821.15|ACC05295|FAILED
7154|REF007154|2025-07-23 20:23:16.549156|31148.16|ACC06357|FAILED
7155|REF007155|2025-07-05 02:17:33.556276|78969.30|ACC09953|SUCCESS
7156|REF007156|2025-07-01 20:06:44.484651|39551.62|ACC07389|FAILED
7157|REF007157|2025-07-14 05:10:24.834907|51036.04|ACC09258|SUCCESS
7158|REF007158|2025-06-29 23:24:58.137486|42568.04|ACC09827|SUCCESS
7159|REF007159|2025-06-29 21:01:08.287564|36050.02|ACC02656|SUCCESS
7160|REF007160|2025-07-23 15:27:41.33031|77978.07|ACC05294|SUCCESS
7161|REF007161|2025-07-13 02:30:50.648235|83974.02|ACC08678|SUCCESS
7162|REF007162|2025-07-12 22:26:04.952203|63596.58|ACC09792|SUCCESS
7163|REF007163|2025-06-30 17:39:39.410529|35193.53|ACC09483|SUCCESS
7164|REF007164|2025-07-22 01:08:04.044869|82606.15|ACC08856|FAILED
7165|REF007165|2025-07-19 23:14:45.820532|21785.50|ACC05714|SUCCESS
7166|REF007166|2025-07-23 05:21:00.790458|93889.77|ACC06141|SUCCESS
7167|REF007167|2025-07-12 21:56:47.949761|96435.91|ACC08810|FAILED
7168|REF007168|2025-07-10 23:08:24.565127|53328.78|ACC06030|SUCCESS
7169|REF007169|2025-07-14 23:26:00.152025|41992.60|ACC01406|SUCCESS
7170|REF007170|2025-07-16 22:33:59.060931|48500.59|ACC03878|SUCCESS
7171|REF007171|2025-07-17 03:51:32.913401|19795.99|ACC03228|SUCCESS
7172|REF007172|2025-07-07 08:32:15.619188|57255.01|ACC05837|FAILED
7173|REF007173|2025-07-12 13:49:30.392622|46121.74|ACC07536|SUCCESS
7174|REF007174|2025-07-25 00:41:02.448187|99180.27|ACC04731|SUCCESS
7175|REF007175|2025-07-02 10:54:18.413958|97722.75|ACC02128|SUCCESS
7176|REF007176|2025-07-03 00:15:29.848755|53038.71|ACC08617|FAILED
7177|REF007177|2025-07-19 22:14:57.168495|17688.71|ACC07126|FAILED
7178|REF007178|2025-07-03 02:20:19.025065|46395.11|ACC06483|FAILED
7179|REF007179|2025-06-30 20:44:11.084506|58296.07|ACC07474|FAILED
7180|REF007180|2025-06-26 23:31:11.463752|30311.15|ACC06791|SUCCESS
7181|REF007181|2025-07-25 19:05:28.188124|46075.83|ACC07273|SUCCESS
7182|REF007182|2025-07-01 09:52:25.321201|85307.23|ACC07078|FAILED
7183|REF007183|2025-07-12 02:11:19.748179|57336.60|ACC09369|FAILED
7184|REF007184|2025-07-05 08:53:27.341328|55087.08|ACC04385|SUCCESS
7185|REF007185|2025-07-21 03:14:46.651345|20675.47|ACC09943|FAILED
7186|REF007186|2025-07-26 01:29:14.096369|15233.77|ACC05081|FAILED
7187|REF007187|2025-07-23 22:02:47.122206|91902.47|ACC07932|FAILED
7188|REF007188|2025-07-13 09:39:34.402812|22381.62|ACC07259|SUCCESS
7189|REF007189|2025-07-21 19:55:09.532221|30190.66|ACC03259|SUCCESS
7190|REF007190|2025-06-27 01:31:19.912526|38239.37|ACC09302|FAILED
7191|REF007191|2025-07-05 08:37:12.653997|68477.97|ACC07647|SUCCESS
7192|REF007192|2025-07-02 01:11:22.97063|97523.26|ACC04098|FAILED
7193|REF007193|2025-07-26 03:10:40.837689|39827.64|ACC05766|FAILED
7194|REF007194|2025-07-21 14:15:38.093417|93609.35|ACC02000|FAILED
7195|REF007195|2025-07-06 07:27:53.086771|41418.93|ACC09302|FAILED
7196|REF007196|2025-07-06 05:29:51.367341|44418.97|ACC06139|FAILED
7197|REF007197|2025-07-02 05:48:03.324654|40404.26|ACC08542|FAILED
7198|REF007198|2025-07-21 06:38:23.567089|78497.15|ACC03155|FAILED
7199|REF007199|2025-07-09 12:29:35.390742|88489.65|ACC07657|SUCCESS
7200|REF007200|2025-07-26 11:06:19.684212|85928.88|ACC06147|FAILED
7201|REF007201|2025-07-04 09:19:19.027854|67614.23|ACC09260|FAILED
7202|REF007202|2025-07-04 11:48:31.35729|52811.23|ACC01195|SUCCESS
7203|REF007203|2025-07-18 21:23:26.507418|28079.25|ACC03753|SUCCESS
7204|REF007204|2025-07-07 21:48:24.948247|84910.09|ACC02371|SUCCESS
7205|REF007205|2025-07-06 04:57:05.19535|79484.61|ACC07969|FAILED
7206|REF007206|2025-07-14 07:59:41.185323|87829.18|ACC04159|FAILED
7207|REF007207|2025-07-04 07:56:19.581621|73233.84|ACC07825|SUCCESS
7208|REF007208|2025-07-04 12:56:21.782439|21478.33|ACC04645|FAILED
7209|REF007209|2025-07-05 01:02:24.850617|76144.89|ACC01086|FAILED
7210|REF007210|2025-07-10 21:15:30.000241|57684.41|ACC04351|SUCCESS
7211|REF007211|2025-07-12 12:54:22.933815|25773.34|ACC02994|SUCCESS
7212|REF007212|2025-07-07 01:12:56.789309|29240.74|ACC02612|FAILED
7213|REF007213|2025-06-27 10:25:08.631284|69654.26|ACC03507|SUCCESS
7214|REF007214|2025-07-02 17:21:27.208752|28852.75|ACC02442|FAILED
7215|REF007215|2025-07-13 19:19:06.958283|57269.71|ACC09308|FAILED
7216|REF007216|2025-07-20 11:03:11.875753|17316.33|ACC03959|FAILED
7217|REF007217|2025-07-06 08:59:01.373612|14867.87|ACC05431|FAILED
7218|REF007218|2025-07-14 12:40:49.222563|62072.55|ACC04194|SUCCESS
7219|REF007219|2025-07-14 05:14:43.594201|25132.63|ACC01091|FAILED
7220|REF007220|2025-07-07 13:39:41.235976|95001.95|ACC09358|SUCCESS
7221|REF007221|2025-07-22 05:03:27.789755|79994.36|ACC08081|FAILED
7222|REF007222|2025-07-22 12:43:23.184169|44929.76|ACC04030|SUCCESS
7223|REF007223|2025-07-18 09:55:47.630293|35307.34|ACC05417|FAILED
7224|REF007224|2025-07-01 06:01:12.949301|81253.14|ACC07703|SUCCESS
7225|REF007225|2025-07-08 09:16:51.653677|13719.06|ACC09775|SUCCESS
7226|REF007226|2025-07-24 17:54:52.959237|1241.83|ACC05226|FAILED
7227|REF007227|2025-07-20 17:48:10.597945|86111.98|ACC02191|SUCCESS
7228|REF007228|2025-07-18 08:10:50.18233|72044.33|ACC01911|FAILED
7229|REF007229|2025-07-26 10:10:25.79062|14438.35|ACC07849|SUCCESS
7230|REF007230|2025-07-08 14:25:13.791382|95146.44|ACC02162|SUCCESS
7231|REF007231|2025-07-09 09:44:49.535564|39322.10|ACC05212|SUCCESS
7232|REF007232|2025-07-15 04:33:22.722673|67536.26|ACC07051|SUCCESS
7233|REF007233|2025-07-07 16:12:56.338755|90712.70|ACC03351|FAILED
7234|REF007234|2025-07-26 13:40:51.931427|67816.55|ACC01721|SUCCESS
7235|REF007235|2025-07-08 12:02:06.597203|66485.19|ACC01695|FAILED
7236|REF007236|2025-07-10 16:33:13.430145|58769.03|ACC05808|FAILED
7237|REF007237|2025-06-30 13:06:23.119924|34205.55|ACC03089|FAILED
7238|REF007238|2025-07-02 07:33:00.886036|71568.92|ACC09043|SUCCESS
7239|REF007239|2025-07-09 12:26:39.797856|52232.88|ACC02977|FAILED
7240|REF007240|2025-07-06 12:28:15.965001|45425.12|ACC09373|SUCCESS
7241|REF007241|2025-07-11 18:45:46.152746|10455.60|ACC01835|FAILED
7242|REF007242|2025-07-07 19:14:59.870718|94188.63|ACC07263|FAILED
7243|REF007243|2025-07-23 10:49:09.951533|23948.79|ACC01654|FAILED
7244|REF007244|2025-07-21 10:09:59.529886|31815.02|ACC02052|SUCCESS
7245|REF007245|2025-07-25 23:45:12.942539|95969.47|ACC01933|SUCCESS
7246|REF007246|2025-07-21 13:09:22.59399|38158.14|ACC07328|SUCCESS
7247|REF007247|2025-07-01 23:22:24.392932|29029.64|ACC01699|FAILED
7248|REF007248|2025-07-12 04:42:24.069938|22274.16|ACC03100|FAILED
7249|REF007249|2025-07-02 19:19:09.585788|40638.12|ACC09754|SUCCESS
7250|REF007250|2025-07-10 23:25:37.186775|33401.98|ACC05471|FAILED
7251|REF007251|2025-07-02 09:34:52.883932|94796.99|ACC03964|FAILED
7252|REF007252|2025-07-05 23:57:53.671948|22966.46|ACC07100|FAILED
7253|REF007253|2025-07-19 08:55:10.654597|58841.71|ACC06576|SUCCESS
7254|REF007254|2025-07-19 16:05:46.960817|95288.33|ACC06311|SUCCESS
7255|REF007255|2025-07-17 19:09:09.710202|995.88|ACC05293|SUCCESS
7256|REF007256|2025-07-22 04:02:38.378581|33868.12|ACC04139|FAILED
7257|REF007257|2025-07-21 01:49:23.843755|20231.40|ACC07158|SUCCESS
7258|REF007258|2025-07-13 04:45:49.764364|68966.04|ACC07465|FAILED
7259|REF007259|2025-07-06 15:33:44.748977|43077.89|ACC05649|FAILED
7260|REF007260|2025-07-21 20:11:52.147395|99.56|ACC06090|SUCCESS
7261|REF007261|2025-07-18 06:25:28.247233|99640.38|ACC05519|SUCCESS
7262|REF007262|2025-07-19 04:56:07.249345|52242.22|ACC01955|FAILED
7263|REF007263|2025-06-30 14:32:19.64677|16932.85|ACC07858|FAILED
7264|REF007264|2025-07-20 05:23:31.902757|72388.01|ACC08762|FAILED
7265|REF007265|2025-07-03 07:57:55.481413|84241.76|ACC05379|SUCCESS
7266|REF007266|2025-07-01 14:58:28.714225|87080.52|ACC01929|SUCCESS
7267|REF007267|2025-07-23 04:34:18.992008|59168.28|ACC06510|FAILED
7268|REF007268|2025-06-30 18:05:39.530082|54802.62|ACC08624|SUCCESS
7269|REF007269|2025-07-15 12:20:20.007779|59229.78|ACC05445|SUCCESS
7270|REF007270|2025-07-20 20:24:12.743591|30312.98|ACC05656|SUCCESS
7271|REF007271|2025-06-27 18:33:45.338224|23143.96|ACC04366|FAILED
7272|REF007272|2025-07-09 10:41:26.362344|36495.85|ACC08080|SUCCESS
7273|REF007273|2025-07-13 15:06:41.814046|81669.36|ACC08592|SUCCESS
7274|REF007274|2025-07-18 23:45:47.030257|23047.42|ACC01849|FAILED
7275|REF007275|2025-07-23 03:24:05.040652|43702.13|ACC02833|SUCCESS
7276|REF007276|2025-07-08 09:55:06.236415|86996.61|ACC07872|FAILED
7277|REF007277|2025-07-24 22:34:18.380809|17161.69|ACC02542|SUCCESS
7278|REF007278|2025-07-01 04:50:55.280252|48694.40|ACC05254|FAILED
7279|REF007279|2025-07-08 21:12:17.04053|23223.35|ACC07356|SUCCESS
7280|REF007280|2025-07-23 09:11:10.294307|74517.20|ACC05210|SUCCESS
7281|REF007281|2025-06-30 03:13:49.504571|39526.92|ACC01466|SUCCESS
7282|REF007282|2025-06-30 14:30:23.642468|84230.98|ACC03208|SUCCESS
7283|REF007283|2025-07-12 01:30:01.905708|45480.30|ACC09962|FAILED
7284|REF007284|2025-07-20 12:04:47.416373|12231.53|ACC01904|FAILED
7285|REF007285|2025-07-24 12:55:33.285144|82377.06|ACC09488|FAILED
7286|REF007286|2025-07-17 04:29:29.772461|43546.49|ACC06854|SUCCESS
7287|REF007287|2025-07-20 03:43:58.645296|65638.44|ACC07911|FAILED
7288|REF007288|2025-07-25 23:00:37.297977|76154.23|ACC01911|FAILED
7289|REF007289|2025-07-19 02:34:53.197628|18006.62|ACC05379|FAILED
7290|REF007290|2025-06-29 13:35:30.777629|34427.46|ACC04505|FAILED
7291|REF007291|2025-07-11 11:24:18.263373|98236.67|ACC05306|SUCCESS
7292|REF007292|2025-07-23 00:09:16.552762|65817.09|ACC03629|SUCCESS
7293|REF007293|2025-07-08 08:35:53.678234|48428.78|ACC01620|SUCCESS
7294|REF007294|2025-07-03 10:35:05.354445|81810.06|ACC08589|SUCCESS
7295|REF007295|2025-07-19 05:20:32.430923|12208.02|ACC01865|SUCCESS
7296|REF007296|2025-07-23 13:43:07.657842|48784.39|ACC06115|SUCCESS
7297|REF007297|2025-07-26 11:42:29.167847|23070.65|ACC09710|SUCCESS
7298|REF007298|2025-07-02 23:45:34.515914|6527.44|ACC09803|FAILED
7299|REF007299|2025-07-23 14:17:26.936564|94382.60|ACC01790|FAILED
7300|REF007300|2025-07-24 03:15:02.593867|91151.10|ACC07522|FAILED
7301|REF007301|2025-07-12 14:53:55.017507|21638.32|ACC05704|SUCCESS
7302|REF007302|2025-06-29 12:52:42.278092|97215.80|ACC05307|FAILED
7303|REF007303|2025-07-01 01:48:01.151398|81701.81|ACC05374|SUCCESS
7304|REF007304|2025-06-29 06:56:16.463692|63397.52|ACC04582|SUCCESS
7305|REF007305|2025-07-18 12:20:03.549653|15350.95|ACC03352|SUCCESS
7306|REF007306|2025-07-11 14:21:49.438548|67669.85|ACC01566|FAILED
7307|REF007307|2025-07-06 10:12:45.795383|29860.97|ACC06648|SUCCESS
7308|REF007308|2025-07-18 23:49:38.111171|37210.77|ACC02716|FAILED
7309|REF007309|2025-07-05 18:28:45.922457|95507.08|ACC07755|SUCCESS
7310|REF007310|2025-07-10 07:17:58.13456|57924.07|ACC02947|FAILED
7311|REF007311|2025-07-17 00:12:56.326265|29871.66|ACC04366|SUCCESS
7312|REF007312|2025-07-24 16:25:43.662122|71226.19|ACC05060|FAILED
7313|REF007313|2025-06-29 20:54:12.417771|96658.51|ACC06428|FAILED
7314|REF007314|2025-07-16 20:26:48.104864|81934.02|ACC03925|SUCCESS
7315|REF007315|2025-07-12 09:49:34.356833|85121.11|ACC01403|FAILED
7316|REF007316|2025-07-12 09:34:49.277022|27694.06|ACC02695|FAILED
7317|REF007317|2025-07-04 12:23:00.768172|37661.79|ACC01773|SUCCESS
7318|REF007318|2025-07-25 17:40:13.044492|46527.06|ACC06400|SUCCESS
7319|REF007319|2025-07-04 00:50:49.949548|64309.61|ACC09783|SUCCESS
7320|REF007320|2025-07-12 20:13:52.504736|50059.93|ACC02416|SUCCESS
7321|REF007321|2025-07-02 18:40:46.279134|90658.27|ACC03450|SUCCESS
7322|REF007322|2025-07-21 01:56:59.581323|8956.75|ACC07933|SUCCESS
7323|REF007323|2025-07-12 15:47:54.852789|19008.73|ACC04476|FAILED
7324|REF007324|2025-07-11 00:03:00.522775|7998.96|ACC03515|FAILED
7325|REF007325|2025-07-03 11:53:29.498896|38288.86|ACC09772|FAILED
7326|REF007326|2025-07-21 18:21:16.576055|46363.43|ACC03280|SUCCESS
7327|REF007327|2025-07-04 18:26:07.539978|98952.93|ACC07926|FAILED
7328|REF007328|2025-07-17 12:44:43.598193|1855.36|ACC04963|SUCCESS
7329|REF007329|2025-07-13 23:53:35.750236|53509.51|ACC04074|SUCCESS
7330|REF007330|2025-07-15 14:12:18.848956|27751.95|ACC03004|FAILED
7331|REF007331|2025-07-01 21:06:22.555648|93496.52|ACC06629|FAILED
7332|REF007332|2025-07-18 17:10:12.992963|92604.08|ACC04143|SUCCESS
7333|REF007333|2025-07-25 18:26:10.480079|41556.27|ACC08165|FAILED
7334|REF007334|2025-07-17 21:19:43.743278|62953.09|ACC06862|FAILED
7335|REF007335|2025-07-26 10:19:59.761357|44590.60|ACC09514|FAILED
7336|REF007336|2025-07-25 13:13:03.576491|62637.30|ACC01810|FAILED
7337|REF007337|2025-07-10 01:54:16.609437|23606.57|ACC03824|SUCCESS
7338|REF007338|2025-07-11 20:18:46.907478|75502.35|ACC05548|FAILED
7339|REF007339|2025-07-05 19:07:50.972418|87766.83|ACC05108|SUCCESS
7340|REF007340|2025-07-11 11:07:47.921553|181.20|ACC09846|FAILED
7341|REF007341|2025-07-21 01:22:32.420917|16861.85|ACC01296|FAILED
7342|REF007342|2025-06-27 12:48:00.309081|71768.33|ACC05568|SUCCESS
7343|REF007343|2025-07-23 22:15:16.433612|44862.87|ACC09845|SUCCESS
7344|REF007344|2025-07-25 20:31:28.136327|6243.16|ACC01622|SUCCESS
7345|REF007345|2025-07-21 10:15:43.609504|14826.70|ACC04736|FAILED
7346|REF007346|2025-07-21 16:52:15.257806|39236.66|ACC04305|SUCCESS
7347|REF007347|2025-07-11 21:26:49.009114|21618.90|ACC03863|SUCCESS
7348|REF007348|2025-06-30 15:31:48.174559|49406.96|ACC03059|SUCCESS
7349|REF007349|2025-07-06 22:12:06.015323|96053.70|ACC06414|SUCCESS
7350|REF007350|2025-07-26 05:48:34.932069|45969.79|ACC01842|FAILED
7351|REF007351|2025-07-10 01:25:49.48977|87434.21|ACC05059|SUCCESS
7352|REF007352|2025-07-10 17:27:38.631868|55763.95|ACC08440|SUCCESS
7353|REF007353|2025-07-18 12:24:23.262356|70571.36|ACC01480|SUCCESS
7354|REF007354|2025-07-05 19:16:11.705177|30383.63|ACC03482|FAILED
7355|REF007355|2025-07-05 20:31:52.730102|59350.37|ACC08545|FAILED
7356|REF007356|2025-07-15 23:59:23.007467|23473.55|ACC08358|SUCCESS
7357|REF007357|2025-07-03 22:21:56.10655|13418.58|ACC04285|FAILED
7358|REF007358|2025-07-12 23:10:33.188377|70517.76|ACC08274|FAILED
7359|REF007359|2025-07-05 22:15:23.31125|28783.63|ACC07066|SUCCESS
7360|REF007360|2025-07-25 02:31:14.478131|26791.32|ACC06640|FAILED
7361|REF007361|2025-06-29 22:45:55.525297|80659.21|ACC01414|FAILED
7362|REF007362|2025-06-27 17:25:53.516666|79562.16|ACC09834|SUCCESS
